match_id,match_date,competition,stage,home_team,away_team,team,player_id,player_name,position,side,shirt_number,formation_place,accuratePass,gameStarted,goalKicks,goalsConceded,lostCorners,minsPlayed,totalClearance,totalPass,formationPlace,fouls,shotOffTarget,totalScoringAtt,totalTackle,totalThrows,wonTackle,wasFouled,totalSubOff,yellowCard,cornerTaken,goals,ontargetScoringAtt,totalOffside,wonCorners,blockedScoringAtt,goalAssist,totalSubOn,saves,cleanSheet,redCard
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Central,18nxld47acrtbo9g3t7cmkc89,R. Gibson,Substitute,,12,,4,,,,,1,,5,0,,,,1,,1,,,,,,,,,,,1,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Central,4jraf294ngjxnwwt1hiuskgt0,K. James,Substitute,,25,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Central,5wwp0vvz3imr7f4gcku1gsjbp,A. Jones,Substitute,,16,,10,,,1,,18,1,11,0,,,,,,,,,,1,,,,1,,,1,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Central,c2itlaphmq67ijdt2iz05upd5,S. McLean,Substitute,,11,,7,,,1,,17,,9,0,,,1,,,,1,,,,,,,,1,,1,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Central,bxlk9tiiecq6s0vwfctxmmgb8,D. Mulraine,Substitute,,24,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Central,ah56hircnlo8ylce7hajivn4l,M. Phillip,Substitute,,18,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Central,270mzbg28rbtdsegyr43f3eac,J. Ragoo,Substitute,,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Central,81sp2q1rncuwbyfpw1rt8o2y1,S. Thomas,Substitute,,15,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Central,c3jqb113y25mfn0h49vsfux62,M. Williams,Substitute,,29,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,4itogi9qw43hz23xi4hfyu82y,T. Chambers,Goalkeeper,Centre,1,1,14,1,5,,,90,1,21,1,,,,,,,,,,,,,,,,,,1,1,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,5nz5i26odqajveymm7s84ybfu,G. Irving,Defender,Left,2,3,24,1,,,2,90,,34,3,1,,,3,4,1,,,,3,,,,,,,,,1,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,1m2glt59umfhzrf2kgdhppnmx,J. Topey,Defender,Left/Centre,42,6,34,1,,,,90,3,38,6,,,,,1,,,,,,,,,,,,,,1,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,4ccr0f12qq1fl0g55pfv03joq,K. Ming,Defender,Centre/Right,15,5,34,1,,,1,90,5,38,5,1,,,,,,1,,,,,,,,,,,,1,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,5mkfw3587qj2kd57yk619tcoa,D. Phillips,Defender,Right,31,2,29,1,,,1,90,3,40,2,,2,2,4,17,2,2,,,3,,,,,,,,,1,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,61esp7ett8p66f2agq9nuryp6,J. Anglin,Defensive Midfielder,Left/Centre,17,4,25,1,,,,90,,32,4,,,,4,,1,,,,,,,,,,,,,1,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,11fnw0grmhiwnqc6xg7xjlasp,T. Shaw,Defensive Midfielder,Centre/Right,18,8,19,1,,,,45,1,25,8,3,,,1,,,1,1,1,,,,,,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,19ycnmneiucdrc1fd9zwrf4rt,D. Green,Attacking Midfielder,Left,9,11,25,1,,,,83,,30,11,,1,2,1,2,,1,1,,,,1,1,2,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,549bk4ar8s05kzy78wi86one2,A. Marshsall,Attacking Midfielder,Centre,11,10,17,1,,,,64,,21,10,2,1,2,1,,1,,1,1,,,,,1,1,1,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,7xbxhzaxnm9wwi8i0ww5nw67e,S. Bradford,Attacking Midfielder,Right,38,7,7,1,,,,45,,9,7,1,2,4,,,,,1,,,,,,1,2,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,6vsmcwxvz6hvbex8cxi6um1as,R. Edwards,Striker,Centre,25,9,9,1,,,,64,2,13,9,1,,3,,,,,1,,,1,3,1,1,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,854wvptw9qrm30peuykvmv2wa,K. Bailey,Substitute,,12,,17,,,,,26,,18,0,,1,3,,1,,,,,,,1,2,1,1,,1,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,59n8fea085xj8swqrukldd72s,R. Biggs,Substitute,,27,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,4yk4fvry4w7njc599h5qog3kk,F. Cummings,Substitute,,4,,2,,,,,7,1,3,0,,,1,,,,,,,,,,,,1,,1,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,3mgieimb1sjgggk06uzpomfx0,E. Dennis,Substitute,,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,7hb4gk3zcnu3r13umxb7vqhhw,J. Douglas,Substitute,,22,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,c9yxsfgo7rqc2ztttx9dwk9gp,S. Dyer,Substitute,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,cu94mp8nllo13dw4nr92x4zbp,K. Foster,Substitute,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,acp1dlhdhxwyupmqcy4wnfj84,O. Jumpp,Substitute,,21,,14,,,,,45,2,17,0,1,1,1,2,,,,,1,1,,,,,,,1,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,2py7ki0xiqxg8aovuuwh3bxn8,C. Nugent,Substitute,,28,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,4pcwwhx1q9z84bvlnl7rml05w,C. Thomas,Substitute,,26,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,aci1ycl0srtdtrkrn8wsv0d0p,C. Walsh,Substitute,,8,,9,,,,,26,,9,0,1,,3,1,,1,1,,,,1,3,,,,,1,,,
e9zfp960dxs2o8kgsiew4wufo,2025-09-23,Concacaf Caribbean Cup,Group Stage,Central,Mount Pleasant Academy,Mount Pleasant Academy,cluixmvrd84ojtts5pvhl9444,A. Éxilus,Substitute,,77,,16,,,,,45,,18,0,,2,3,,,,,,,,,1,3,1,,,1,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,c5qi5cy84czzlexmdcysi61ux,C. Biggette,Goalkeeper,Centre,22,1,18,1,4,,,90,,19,1,,,,,,,,,,,,,,,,,,1,1,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,25qh119aybpz97j7wvh9xy7s9,J. Felix,Defender,Left,7,3,47,1,,,,90,,54,3,1,1,1,1,8,1,1,,,,,,,1,,,,,1,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,87y60bx4i1r07le2cm6no32s5,J. Peters,Defender,Left/Centre,27,6,54,1,,,,90,9,59,6,1,1,1,2,1,1,,,,,,,,,,,,,1,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,7j2nikkbbz5b506j07wfmnget,C. Gonzales,Defender,Centre/Right,17,5,70,1,1,,1,90,6,77,5,,,,3,,3,,,,,,,,,,,,,1,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,1fryif8pzn1rd9c4rua4vdcrt,I. García,Defender,Right,2,2,35,1,,,1,90,3,39,2,,,,1,11,,1,,1,,,,,,,,,,1,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,akl7hh6enqya75c3umeoo6xas,J. Araujo-Wilson,Defensive Midfielder,Left/Centre,4,4,33,1,,,1,63,1,38,4,1,,,,,,3,1,,3,,,,1,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,2un2xqr20t1nhci2jfk66s73d,C. Keller,Defensive Midfielder,Centre/Right,37,8,46,1,1,,,69,1,55,8,2,,,1,,1,1,1,,,,,,1,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,e84jqgpykkefdrxq7r1rrm13o,K. Thomas,Attacking Midfielder,Left,11,11,10,1,,,,69,,16,11,2,1,3,1,,1,1,1,,2,,1,1,,1,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,7kcezh1c08cnm02b13y5y20gl,K. Molino,Attacking Midfielder,Centre,10,10,53,1,,,,90,,63,10,,,3,,,,1,,,,1,3,1,1,,,,,1,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,33ym8s4p1pr2yednzer7z482x,S. Bertrand,Attacking Midfielder,Right,15,7,14,1,,,,58,,19,7,1,1,2,1,2,1,1,1,1,,,1,1,,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,82tah6t0hwmjqi0mkefz1puqd,S. Henry,Striker,Centre,9,9,26,1,,,1,69,,34,9,,,3,1,,1,2,1,,,,2,,1,1,1,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,f11g45ggbyb6byatntlbtnrx0,C. Bailey,Substitute,,28,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,c80fw1nrnzsqc8aqkm13pvey2,J. Cooper,Substitute,,32,,7,,,,,21,,7,0,,1,1,1,,1,1,,,,,,,,,,1,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,7es2qglg6om38fvi8hhvltroq,R. Coryat,Substitute,,13,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,5asx9pvxtu0o4byij9kv83cic,R. Francois,Substitute,,25,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,24a2k1eq8actrhhv7avvdemz9,K. Goddard,Substitute,,6,,22,,,,,21,,24,0,2,,,,,,2,,,,,,,,,,1,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,93n95ob4hxnw1vo7o0ow9csus,S. Hamilton,Substitute,,19,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,35r9p11v6zgsly9kytci0xroq,J. Sadoo,Substitute,,21,,20,,,,,27,,23,0,,,,2,,2,,,,,,,,,,,1,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,5nqdfyqynck5i7pgdgc5rqgpg,E. Seechan,Substitute,,18,,5,,,,,21,,8,0,1,1,1,,,,,,,,,,1,,,,1,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,8cx8sx1owbe45ks0p23qh0x61,K. St Hillaire,Substitute,,77,,8,,,,,32,,10,0,1,1,1,,,,,,,,,,,,,,1,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,26d37faltf4zz4ue71lspabmy,J. St Hillaire,Substitute,,80,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,8ai99ucxjtl4gu5mejpjo4hlg,C. Trestrail,Substitute,,23,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Defence Force,aw69dn6k2d43sublz8zszybmy,I. Williams,Substitute,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Juventus,5nkqpic5fu48uae8fgqgc4lbd,A. François,Goalkeeper,Centre,19,1,16,1,9,1,1,90,1,18,1,,,,,,,,,,,,,,,,,,5,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Juventus,84mtwqervjd35d9ru8p0gqwb8,B. Charles,Defender,Left,20,3,12,1,,1,3,90,4,18,3,2,,,4,8,1,1,,,2,,,1,,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Juventus,2uj63lw7jucj32xeyym6ssfoq,M. Fédé,Defender,Left/Centre,23,6,25,1,,1,1,90,7,35,6,1,,,3,,2,,,,,,,,,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Juventus,534cl9u8ud0x4c7hr581t1lw4,P. Delforce,Defender,Centre/Right,2,5,38,1,,1,,90,6,48,5,1,,,,,,1,,,,,,,,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Juventus,320qhoqse32id7sccn95fnms4,G. Gabriel,Defender,Right,22,2,20,1,,1,,90,3,29,2,2,1,2,3,5,1,1,,1,,,,1,2,1,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Juventus,b4ws2e6ft62oi3zgl1yewtxck,E. Elistin,Midfielder,Left/Centre,6,8,30,1,,1,,90,,43,8,2,1,3,,1,,2,,,2,,,,1,2,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Juventus,943st6k4iof4bdwye6jd6s2l0,M. Claude,Midfielder,Centre,17,4,17,1,,1,,90,2,21,4,1,,,1,,1,,,,,,,,,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Juventus,dfbxbz31rtfgymgy4vkkkahg,J. Olivier,Midfielder,Centre/Right,21,7,23,1,,1,,90,2,33,7,4,3,3,2,,2,2,,,,,,,,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Juventus,b9twke9w5d8b8kdq0mt1qvk7o,F. L'oiseau,Striker,Left/Centre,25,11,5,1,,1,,69,,8,11,,,,3,,2,1,1,,,,,,1,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Juventus,8ewwgi4zmrfdaywnnu88ktlhw,M. Gilot,Striker,Centre,15,9,6,1,,1,,90,2,9,9,,,1,,,,1,,,,,,2,,1,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Juventus,2bg4m3byg1rc1td0c2z5ml90,R. Philippeaux,Striker,Centre/Right,16,10,15,1,,1,,90,,21,10,,1,2,1,1,1,1,,,,,1,,,,,,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Juventus,99318ed5gvbly2mdg7qjhsufo,O. Dorante,Substitute,,7,,1,,,,,21,,3,0,1,,,1,,1,1,,,,,,1,,,,1,,,
e7yan4hzf9vbxk2iepvejynf8,2025-08-21,Concacaf Caribbean Cup,Group Stage,Defence Force,Juventus,Juventus,2od9kiwq06ox55uwxv10iey38,R. Labossière,Substitute,,24,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,ah8f2ohnousbqovkfikth187p,M. Lloyd,Goalkeeper,Centre,1,1,21,1,7,,1,90,2,24,1,,,,,,,,,,,,,,,,,,3,1,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,cr0ck3kmbv8o3undgurfy6gb8,E. Reyes,Defender,Left,17,3,21,1,,,,89,3,30,3,3,1,1,1,8,,2,1,,,,,,,,,,,1,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,6pdesnwet0h7eh31xwgiz7x1,J. Murillo,Defender,Left/Centre,3,6,46,1,,,,90,8,59,6,1,,,,,,,,,,,,,,,,,,1,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,eyieto47224f9acilvyly5pg4,K. Mosquera,Defender,Centre/Right,4,5,38,1,,,3,90,13,45,5,1,,,1,,1,,,,,,,,1,,,,,1,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,3jq6uutsv2zlvr5rtefo44q21,E. Trinidad,Defender,Right,22,2,18,1,,,,90,6,26,2,,,1,2,6,1,,,,,,1,2,,,1,,,1,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,f3gi86mrnqbwfipbdo9rpliad,J. López,Midfielder,Left/Centre,14,8,46,1,,,,90,2,57,8,1,1,4,2,,1,3,,,,,,,,3,,,,1,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,bt3s6d9v002as536f0zm9t59l,W. Modesta,Midfielder,Centre,19,4,41,1,,,1,90,13,46,4,1,1,2,,,,,,,,,,,,1,,,,1,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,7hab02mnb1p6n66k8fn2nw2z8,O. de la Cruz,Midfielder,Centre/Right,20,7,23,1,,,1,89,4,31,7,,1,2,,,,1,1,,,1,1,,,,,,,1,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,dbqtzb8bzhttrc0o3vb0cgk5w,C. Ventura,Striker,Left/Centre,28,11,20,1,,,,87,,28,11,,2,4,2,,1,,1,,,1,1,,3,1,,,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,3tesrk6xakreq1qp7y55lodbe,R. Correa,Striker,Centre,9,9,15,1,,,1,80,4,19,9,1,,,,,,1,1,,,,,,,,,,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,8vnt7nq1c1mtcp8t2d0jwbq39,L. Villalba,Striker,Centre/Right,11,10,18,1,,,,81,2,29,10,2,,,3,,1,2,1,1,5,,,,1,,1,,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,43bkvmye0otnx2bkqyhou9yhh,W. Acuña,Substitute,,10,,3,,,,,1,,6,0,,,,1,,,,,1,2,,,,,,,1,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,7hkeuoipqkwt1xi4q50ybvrze,G. Alarcón,Substitute,,8,,13,,,,,11,,15,0,,,,,,,,,,,,,,,,,1,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,5meu6hidmzkkirddnqxf05250,E. Beras,Substitute,,35,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,9yp6i6x0xfnm8mb8v0ncj2dxw,J. Conesa,Substitute,,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,8hruan6wqv2jz5gsvleycaa6s,N. Cruz,Substitute,,15,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,5szjsmmswsia7nu2x52seq7f8,A. Mejía,Substitute,,40,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,7pchio5mjassmfwzrd4wxqpsk,C. Ortiz,Substitute,,16,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,1vihptogzina0j27d5qr2wsgk,D. Osuna,Substitute,,26,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,6xnrf6wm0ltzff7ygyjarc7x0,G. Peguero,Substitute,,24,,2,,,,,1,,3,0,,,,,,,,,,,,,,,,,1,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,4rzn3szcgpxqd4bdihsssh6ac,Á. Pérez,Substitute,,21,,3,,,,,10,1,4,0,1,,1,1,,1,,,,,,,,1,1,,1,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,dqndylksqwrpyvm0snsgheihg,J. Roces,Substitute,,13,,7,,,,,4,,9,0,,,,,,,,,,,,,,1,,,1,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cibao,azih3za9hn89xdiahwjcje38,J. Taveras,Substitute,,45,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cavalier,dj2luqi4ropj82dyiqfe5xwq1,J. White,Goalkeeper,Centre,31,1,21,1,7,2,,90,1,31,1,,,,,,,,,,,,,,,,,,1,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cavalier,7jh0w1u6tz8if336l3uuwqexg,L. Watson,Defender,Left,22,3,12,1,,2,,77,1,22,3,1,,1,1,7,1,,1,,,,1,,,,,,,,
e79xdwc30oj2yajnpg8mauqz8,2025-08-19,Concacaf Caribbean Cup,Group Stage,Cibao,Cavalier,Cavalier,bz4ic81047au6rl9upkfsnyfo,J. Laing,Defender,Left/Centre,6,6,28,1,,2,1,90,2,44,6,,,,2,2,1,1,,,,,,,1,,,,,,
